@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
Negative,0.000279,0.159216,0.323232,0.244435,0.153115,0.071547,0.029679,0.009906,0.006199,0.001432,0.000959,3.60695,0.175868,0.000281,0.244879,0.403403,0.213925,0.084078,0.028889,0.014739,0.005462,0.003333,0.000503,0.000509,2.02845,0.251402,0.000265,0.269243,0.377639,0.20236,0.084905,0.038471,0.013475,0.007862,0.003128,0.001192,0.001459,9.77758,0.643779,0,0.338987,0.385895,0.175156,0.06847,0.021363,0.005758,0.001613,0.000847,0.000627,0.001283,5.88464,0.071163,0,0.115862,0.253601,0.253201,0.160798,0.104013,0.05894,0.028707,0.012515,0.00717,0.005193,6.03574,0.602464,0,0.171567,0.32627,0.26057,0.133602,0.049188,0.031885,0.015805,0.006491,0.002768,0.001853,5.94085,0.839129,0,0.213261,0.349574,0.230684,0.112007,0.047853,0.023518,0.010204,0.007811,0.002254,0.002834,4.95353,0.35457,0.000299,0.238142,0.352235,0.203954,0.100038,0.048208,0.02292,0.00685,0.009194,0.003607,0.014552,25.0713,0.710409
Negative,0,0.132978,0.271437,0.230941,0.155574,0.10086,0.056552,0.0248,0.014366,0.009248,0.003244,7.17482,0.183851,0,0.253314,0.373837,0.206351,0.101307,0.035459,0.017654,0.00619,0.001944,0.001339,0.002606,2.31307,0.278399,0,0.244858,0.339958,0.207663,0.114073,0.049721,0.0235,0.011464,0.004921,0.001767,0.002074,41.0375,0.816515,0.000245,0.223261,0.320562,0.217376,0.127293,0.063456,0.026386,0.011755,0.00572,0.002956,0.000991,22.6174,0.179316,0,0.126002,0.271746,0.218832,0.15762,0.103944,0.054442,0.036889,0.0166,0.009252,0.004673,3.48646,0.724555,0,0.227379,0.358052,0.212514,0.113601,0.046544,0.021153,0.012269,0.005407,0.001148,0.001932,19.7294,0.039895,0.083333,0.151918,0.209922,0.135984,0.078216,0.042967,0.024825,0.01054,0.087277,0.088352,0.086665,71.8136,0.115361,0,0.129623,0.273023,0.250283,0.163542,0.097034,0.050002,0.020017,0.007833,0.005275,0.003368,48.3101,0.95661
Negative,0,0.317434,0.364648,0.182186,0.084775,0.029104,0.011351,0.006057,0.002913,0.000854,0.000678,0.294705,0.195575,0,0.229918,0.327287,0.206247,0.114727,0.062147,0.025781,0.013435,0.011217,0.005689,0.003553,0.003935,0.130559,0,0.27615,0.347801,0.195362,0.096804,0.043633,0.01785,0.010965,0.004958,0.004157,0.002321,7.07379,0.718983,0.000277,0.290996,0.331952,0.202299,0.094107,0.045257,0.018313,0.008674,0.00376,0.002929,0.001435,5.40699,0.893419,0,0.214109,0.340153,0.19494,0.124395,0.064643,0.035539,0.019014,0.003427,0.001741,0.002039,0.74018,0.659946,0,0.183984,0.304884,0.212171,0.1237,0.084396,0.0451,0.021493,0.013919,0.00627,0.004081,0.512426,0.461738,0.000276,0.148297,0.297969,0.247184,0.149131,0.070338,0.037531,0.023317,0.012114,0.007552,0.006291,1.13002,0.251367,0,0.187634,0.302572,0.246211,0.133935,0.07413,0.031616,0.012238,0.005023,0.004387,0.002253,20.7273,0.070383
Negative,0,0.225951,0.323796,0.224564,0.119108,0.057302,0.027993,0.013994,0.004115,0.00204,0.001137,0.237685,0.254099,0,0.263483,0.35074,0.199714,0.097374,0.047589,0.019036,0.01134,0.006279,0.002828,0.001616,0.877238,0.342548,0.000436,0.173578,0.304049,0.218987,0.146764,0.077169,0.037125,0.021705,0.009475,0.00663,0.004084,6.26683,0.704663,0,0.237852,0.318474,0.222843,0.119168,0.053483,0.025695,0.010361,0.006371,0.003476,0.002277,0.426786,0.766158,0.000257,0.150451,0.275468,0.22222,0.163919,0.089656,0.049188,0.021932,0.016281,0.007634,0.002993,7.61095,0.867167,0,0.170594,0.32792,0.22238,0.12634,0.07718,0.036277,0.01766,0.011485,0.005786,0.004379,4.60513,0.210662,0.000152,0.13562,0.26525,0.220654,0.160517,0.104616,0.05693,0.027013,0.016509,0.007484,0.005255,52.4754,0.789855,0,0.156802,0.280579,0.242705,0.152017,0.084533,0.04588,0.019782,0.008685,0.005163,0.003856,18.2334,0.71287
Negative,0.0003,0.133595,0.271301,0.240642,0.165379,0.097376,0.049559,0.021414,0.012652,0.004243,0.003541,3.67242,0.241119,0,0.100643,0.258421,0.247844,0.178504,0.107987,0.052314,0.029527,0.013482,0.007546,0.003732,5.81879,0.237573,0,0.212331,0.302355,0.20933,0.123975,0.069042,0.035856,0.023884,0.011347,0.006197,0.005683,8.2855,0.56162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116987,0.251857,0.243111,0.172373,0.102281,0.060685,0.028258,0.012544,0.008898,0.003005,4.22191,0.084442,0,0.088545,0.227893,0.240423,0.191071,0.13194,0.059696,0.031723,0.014947,0.007668,0.006092,2.35535,0.065595,0.000244,0.166419,0.287851,0.223056,0.145239,0.083797,0.047223,0.024825,0.011518,0.006694,0.003135,5.01989,0.303539,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0,0.171313,0.323114,0.241409,0.137821,0.074376,0.025541,0.013986,0.006615,0.002881,0.002944,0.893399,0.159284,0.000195,0.276496,0.351977,0.211044,0.095766,0.036074,0.014846,0.005484,0.004909,0.001237,0.001973,0.298206,0.195627,0,0.23751,0.32097,0.219923,0.126882,0.053707,0.020744,0.010561,0.005327,0.002561,0.001814,4.72647,0.51485,0,0.282979,0.343749,0.193484,0.101734,0.044627,0.019581,0.007311,0.002911,0.002848,0.000775,3.94319,0.642833,0,0.155311,0.284578,0.243188,0.154691,0.08308,0.045567,0.016935,0.008892,0.003074,0.004684,4.75343,0.649537,0,0.245339,0.328577,0.218705,0.10672,0.056555,0.02211,0.01367,0.003227,0.002176,0.002921,9.17471,0.829164,0,0.163611,0.291249,0.230876,0.150161,0.084278,0.037707,0.01772,0.013506,0.006275,0.004617,75.6968,0.004563,0.000253,0.177059,0.3054,0.232559,0.136643,0.070092,0.042176,0.019075,0.010558,0.003693,0.00249,63.6265,0.265574
Negative,0,0.257152,0.367156,0.220325,0.089512,0.040104,0.013193,0.005182,0.003976,0.000884,0.002515,6.1112,0.292201,0,0.227889,0.312521,0.219505,0.117674,0.056222,0.03381,0.017885,0.009872,0.002604,0.002019,8.86423,0.353191,0,0.3806,0.369629,0.157609,0.055763,0.018705,0.00807,0.003077,0.00191,0.002836,0.0018,57.1031,0.968997,0,0.166997,0.306947,0.245965,0.136093,0.074899,0.038959,0.015504,0.007296,0.004844,0.002495,8.64923,0.090816,0,0.171528,0.32238,0.237457,0.134909,0.076138,0.029021,0.012858,0.009258,0.00414,0.002312,0.313196,0.980433,0,0.142228,0.27352,0.230279,0.154547,0.089569,0.057069,0.031786,0.01126,0.006409,0.003332,6.20033,0.143928,0,0.268392,0.380704,0.209712,0.084239,0.035756,0.008928,0.004972,0.003448,0.001371,0.002477,76.6133,0.188462,0,0.118428,0.271031,0.243871,0.175308,0.091012,0.051749,0.024032,0.013195,0.007799,0.003574,19.7379,0.628999
Negative,0,0.231617,0.340829,0.222088,0.118328,0.050696,0.022743,0.008023,0.002879,0.001752,0.001044,5.22347,0.230974,0,0.172829,0.317976,0.253222,0.131673,0.067413,0.03005,0.01693,0.006937,0.000714,0.002257,8.2736,0.234369,0,0.201468,0.290763,0.2165,0.128367,0.083847,0.036676,0.013815,0.01177,0.003194,0.013599,0.156901,0.584374,0,0.207856,0.315928,0.232085,0.121048,0.066213,0.032556,0.013143,0.005985,0.002353,0.00283,27.8548,0.857111,0.000638,0.181444,0.275942,0.230806,0.155787,0.080233,0.041119,0.015275,0.009448,0.007073,0.002236,19.2972,0.73579,0,0.0699,0.164177,0.170271,0.114223,0.070821,0.036267,0.018477,0.012718,0.172863,0.170283,4.92821,0.821211,0.000291,0.138321,0.250341,0.240339,0.174959,0.099021,0.053327,0.02164,0.012602,0.005256,0.003902,4.51335,0.999058,0,0.152451,0.277489,0.2283,0.165569,0.090127,0.045485,0.02454,0.009513,0.002826,0.0037,57.4194,0.876048
Negative,0,0.239244,0.360266,0.220928,0.101816,0.045416,0.015676,0.009422,0.003132,0.002388,0.001711,0.261192,0.225371,0,0.179515,0.309111,0.213314,0.134968,0.077781,0.041124,0.020518,0.012509,0.007027,0.004131,0.819838,0.240425,0,0.21789,0.326358,0.225428,0.122807,0.055161,0.026733,0.011693,0.00732,0.004252,0.002358,7.2758,0.610865,0,0.197207,0.34121,0.223835,0.125098,0.06466,0.026941,0.01336,0.003152,0.002969,0.001568,12.6511,0.831671,0.000287,0.160812,0.308975,0.24877,0.137458,0.073404,0.0393,0.017446,0.007171,0.003233,0.003142,0.193505,0.742112,0,0.186427,0.272511,0.220265,0.149585,0.07801,0.043565,0.024606,0.014065,0.007053,0.003914,0.790125,0.975593,0,0.173143,0.29409,0.239779,0.143413,0.075287,0.037699,0.019817,0.008492,0.005217,0.003063,6.34585,0.283659,0.000272,0.129564,0.271147,0.240646,0.159942,0.102883,0.051361,0.025184,0.010582,0.005601,0.002818,31.7834,0.82687
Negative,0,0.237677,0.360961,0.203039,0.103318,0.046795,0.02379,0.013817,0.007888,0.001568,0.001148,9.84273,0.231508,0,0.206019,0.324258,0.236159,0.111276,0.060109,0.031257,0.016587,0.004272,0.005427,0.004636,4.4384,0.188514,0,0.350041,0.348357,0.16917,0.067108,0.032477,0.01745,0.00734,0.002729,0.003504,0.001825,1.96001,0.251388,0,0.281041,0.3509,0.20579,0.092726,0.040099,0.015409,0.007792,0.003083,0.002022,0.001138,42.4476,0.168809,0,0.182577,0.312682,0.229022,0.130956,0.067147,0.039895,0.017506,0.011118,0.00316,0.005937,9.24327,0.812379,0.000299,0.164912,0.294484,0.233101,0.141921,0.08039,0.047992,0.02221,0.007861,0.004007,0.002822,2.01772,0.676337,0,0.260655,0.363002,0.192252,0.094487,0.047445,0.020373,0.009737,0.005084,0.003513,0.003453,31.3861,0.628681,0,0.125888,0.274218,0.235216,0.178631,0.0919,0.045544,0.025812,0.011697,0.006743,0.00435,69.2296,0.501304
Negative,0,0.269587,0.401578,0.200894,0.087024,0.024035,0.009344,0.004208,0.001911,0.00046,0.00096,0.342014,0.199593,0,0.261796,0.326637,0.205199,0.107954,0.049767,0.025402,0.012334,0.006105,0.00371,0.001094,0.79755,0.188727,0,0.398015,0.339735,0.145228,0.062976,0.028297,0.011706,0.008089,0.002794,0.001688,0.00147,7.03736,0.588399,0,0.250108,0.349899,0.217965,0.103899,0.042946,0.016868,0.011002,0.002068,0.003586,0.001658,8.97202,0.64192,0,0.201855,0.353275,0.235917,0.116939,0.052718,0.019505,0.008086,0.007502,0.001051,0.003152,0.44403,0.744568,0,0.215505,0.293901,0.195372,0.131135,0.080759,0.040867,0.020024,0.010857,0.00711,0.004469,0.309356,0.674005,0,0.282499,0.339867,0.190161,0.100723,0.047144,0.018022,0.01026,0.005468,0.002584,0.003273,33.473,0.104264,0,0.163765,0.326163,0.255985,0.132514,0.065559,0.029695,0.015406,0.005954,0.003111,0.001847,8.10993,0.408507
Negative,0,0.179644,0.337207,0.248299,0.124526,0.064565,0.024223,0.010394,0.006642,0.002232,0.002269,0.061099,0.172735,0,0.241323,0.378597,0.220677,0.097963,0.034267,0.017249,0.005264,0.002094,0.00113,0.001435,0.678836,0.29183,0,0.151042,0.283018,0.249898,0.158052,0.083396,0.040278,0.021914,0.007117,0.003031,0.002254,2.26104,0.439609,0.000261,0.184055,0.292443,0.236794,0.138717,0.071789,0.041686,0.017975,0.009598,0.003896,0.002787,9.64941,0.730483,0,0.125909,0.266468,0.237931,0.17264,0.096605,0.044967,0.031934,0.008533,0.007997,0.007017,0.569837,0.55504,0,0.121454,0.289905,0.258499,0.170466,0.089776,0.037194,0.017742,0.006326,0.003595,0.005044,0.179961,0.847655,0,0.093173,0.206809,0.231206,0.178267,0.126632,0.077448,0.044489,0.021886,0.011632,0.008459,9.08688,0.408279,0,0.111895,0.261132,0.238858,0.17393,0.102607,0.063652,0.028267,0.010942,0.005585,0.00313,6.73563,0.453106
Negative,0,0.236164,0.358045,0.211331,0.106831,0.0484,0.023917,0.008084,0.002572,0.002493,0.002162,0.464747,0.136372,0,0.186161,0.336321,0.250344,0.129292,0.056046,0.024696,0.009547,0.003912,0.002279,0.001402,0.989228,0.140911,0,0.213159,0.314808,0.207851,0.133047,0.0687,0.03261,0.01662,0.007194,0.003288,0.002722,9.30442,0.348293,0,0.362324,0.36803,0.1535,0.061011,0.027466,0.014556,0.005723,0.002282,0.002002,0.003105,24.0657,0.622341,0,0.200633,0.335116,0.219264,0.130873,0.051987,0.031319,0.017784,0.008838,0.002819,0.001368,9.12842,0.467337,0,0.181623,0.318716,0.248477,0.130907,0.065836,0.035555,0.013347,0.002238,0.000794,0.002506,1.90502,0.538463,0,0.159991,0.27627,0.222947,0.154603,0.08843,0.051932,0.026411,0.01122,0.003619,0.004577,57.0447,0.313109,0,0.325313,0.38233,0.178155,0.05512,0.033664,0.009653,0.005597,0.006055,0.001802,0.002311,46.9277,0.549639
Negative,0,0.261904,0.368117,0.212465,0.084213,0.037194,0.017567,0.008193,0.004584,0.004196,0.001566,4.49253,0.159357,0,0.29778,0.381096,0.173541,0.079984,0.036214,0.015096,0.010034,0.002922,0.002626,0.000706,3.39368,0.204347,0,0.231968,0.326887,0.198113,0.114675,0.061459,0.03711,0.014727,0.009268,0.004385,0.001407,0.832614,0.482457,0.000229,0.325966,0.346267,0.187175,0.089867,0.033016,0.010228,0.003295,0.001337,0.001225,0.001395,56.5662,0.825705,0,0.22477,0.349596,0.207029,0.119121,0.052507,0.025558,0.012216,0.003662,0.003003,0.002537,5.87585,0.609793,0,0.24335,0.370405,0.185007,0.109242,0.047916,0.018847,0.012495,0.00694,0.003404,0.002394,6.36981,0.779831,0,0.146151,0.259855,0.226498,0.148482,0.095439,0.058739,0.033382,0.017652,0.007256,0.006546,57.6011,0.761061,0,0.245796,0.349221,0.221645,0.114516,0.044225,0.015219,0.004295,0.001967,0.000931,0.002187,69.8628,0.337595
Negative,0,0.220123,0.329349,0.222386,0.117801,0.059062,0.028369,0.013381,0.004891,0.00325,0.001387,0.778621,0.394209,0,0.206461,0.32357,0.235113,0.119319,0.065494,0.029173,0.011463,0.006875,0.000839,0.001693,0.781132,0.339101,0,0.254713,0.370939,0.199187,0.102032,0.042331,0.017292,0.008784,0.002717,0.000533,0.001471,48.9043,0.136917,0,0.181481,0.304204,0.245931,0.128999,0.073788,0.032651,0.018607,0.007351,0.003893,0.003094,71.4087,0.958961,0,0.165818,0.27296,0.224734,0.148091,0.090664,0.050893,0.025774,0.013394,0.004692,0.002979,2.92338,0.22551,0,0.167047,0.274821,0.220347,0.158489,0.091983,0.049643,0.024385,0.00893,0.003378,0.000977,8.43213,0.133203,0,0.147761,0.294284,0.238677,0.151424,0.088197,0.039773,0.020943,0.01203,0.004269,0.002643,78.3394,0.305257,0,0.132623,0.276009,0.239188,0.16862,0.096084,0.048696,0.023285,0.010253,0.003192,0.002047,74.1735,0.311009
Negative,0.000272,0.21862,0.326041,0.216788,0.115209,0.065312,0.027984,0.012606,0.009301,0.004939,0.002928,0.552987,0.20712,0,0.309478,0.359003,0.180159,0.081146,0.035508,0.016405,0.008515,0.005536,0.002174,0.002078,8.25345,0.281605,0,0.387847,0.355807,0.156386,0.056863,0.023926,0.011304,0.004863,0.000801,0.001066,0.001137,0.854925,0.796392,0,0.224442,0.314209,0.213333,0.1192,0.062228,0.029924,0.017862,0.009943,0.005592,0.003266,18.7907,0.608712,0,0.164119,0.275491,0.232991,0.140163,0.089061,0.051488,0.022024,0.013569,0.006048,0.005047,7.93869,0.805652,0,0.240343,0.346206,0.209041,0.103693,0.047891,0.025459,0.013516,0.007467,0.00308,0.003305,0.916984,0.096063,0,0.257346,0.336173,0.226429,0.100163,0.045062,0.0207,0.004879,0.004938,0.002053,0.002257,43.3549,0.695195,0,0.167248,0.288934,0.241741,0.141231,0.074835,0.041678,0.021459,0.013792,0.004542,0.00454,67.7825,0.442587
Negative,0,0.20347,0.358585,0.229799,0.110642,0.046431,0.028697,0.011864,0.005487,0.002445,0.00258,0.825155,0.211994,0,0.268517,0.3802,0.208562,0.086819,0.033203,0.015779,0.00408,0.001471,0.000245,0.001123,1.55718,0.258821,0,0.237413,0.34967,0.207545,0.104325,0.050043,0.028982,0.009408,0.005344,0.004248,0.00302,18.038,0.54478,0,0.334465,0.340285,0.167594,0.084037,0.038725,0.022173,0.005899,0.002796,0.002819,0.001206,25.5076,0.815444,0.000281,0.1432,0.305336,0.253771,0.153699,0.071353,0.035201,0.019932,0.009478,0.005235,0.002514,1.03559,0.726174,0,0.130831,0.27368,0.231893,0.160683,0.097999,0.052144,0.030264,0.013438,0.006507,0.002562,5.14141,0.707775,0,0.156245,0.285957,0.225595,0.147337,0.091311,0.048105,0.022026,0.011774,0.007972,0.003679,70.6136,0.863397,0,0.24963,0.347515,0.193958,0.096623,0.060674,0.03095,0.010856,0.006612,0.001091,0.002092,78.191,0.06072
Negative,0,0.167152,0.307731,0.246432,0.143248,0.074583,0.03517,0.014677,0.005701,0.004143,0.001164,0.613412,0.145991,0,0.369001,0.357288,0.15792,0.065196,0.028965,0.013076,0.0041,0.002559,0.000838,0.001054,0.571778,0.230936,0,0.193723,0.302987,0.227194,0.13784,0.069557,0.042507,0.01528,0.00743,0.002177,0.001305,0.526823,0.473981,0.000278,0.282708,0.327792,0.19361,0.094958,0.053739,0.027785,0.012851,0.003404,0.001351,0.001522,0.351389,0.73694,0,0.161111,0.289654,0.242722,0.147398,0.081382,0.041487,0.022149,0.008694,0.002731,0.002672,0.87004,0.56477,0.000192,0.288796,0.311175,0.184735,0.096589,0.052671,0.033943,0.016357,0.008933,0.004174,0.002435,0.910019,0.782909,0,0.125211,0.250215,0.228949,0.168585,0.099636,0.059691,0.034004,0.016343,0.012525,0.004841,0.954968,0.734466,0,0.184032,0.29704,0.222056,0.139767,0.078275,0.04299,0.022032,0.00861,0.003146,0.002052,2.41886,0.574558
Negative,0,0.14588,0.287768,0.249276,0.160526,0.081569,0.040036,0.015816,0.010985,0.00454,0.003602,0.976776,0.131555,0,0.260501,0.389936,0.204411,0.088178,0.034287,0.013517,0.005644,0.001738,0.000732,0.001055,0.316215,0.193951,0,0.200069,0.323996,0.226616,0.120527,0.06869,0.034473,0.013865,0.006585,0.002852,0.002327,27.9061,0.554486,0,0.173264,0.328738,0.237986,0.127295,0.070131,0.033507,0.016146,0.009157,0.002388,0.001389,47.6425,0.728826,0,0.168873,0.31223,0.236268,0.14946,0.074448,0.032126,0.013541,0.009011,0.002232,0.001809,8.48386,0.53494,0.000338,0.182454,0.328099,0.227602,0.135805,0.065578,0.033977,0.011343,0.007456,0.004755,0.002591,0.542151,0.579319,0,0.145192,0.26591,0.232646,0.163282,0.091883,0.05836,0.023762,0.010577,0.00507,0.003319,74.1669,0.786179,0,0.113417,0.221817,0.225158,0.179617,0.107695,0.067879,0.043825,0.023245,0.012878,0.004468,77.442,0.136358
Negative,0,0.207279,0.327907,0.22953,0.115798,0.06239,0.028465,0.01446,0.007119,0.004233,0.002819,8.98893,0.148342,0,0.254714,0.376274,0.20786,0.090264,0.032311,0.0195,0.009704,0.003863,0.002839,0.002672,6.18857,0.190987,0,0.240004,0.330041,0.186322,0.108126,0.060428,0.036774,0.020677,0.009043,0.00556,0.003024,4.17517,0.421498,0,0.374271,0.353331,0.167904,0.063184,0.026176,0.007895,0.003698,0.002101,0.000389,0.00105,5.91653,0.65049,0,0.184002,0.301881,0.208819,0.142581,0.079667,0.046136,0.019182,0.009286,0.003846,0.004598,30.9044,0.532308,0,0.216113,0.365271,0.209939,0.113472,0.049417,0.024367,0.010079,0.004639,0.003244,0.003458,7.28048,0.717817,0,0.153104,0.293991,0.222907,0.14307,0.078029,0.044692,0.030833,0.022687,0.007053,0.003634,3.41737,0.492212,0,0.201888,0.291121,0.218336,0.142038,0.079786,0.036351,0.017478,0.007965,0.00268,0.002357,9.47267,0.955542
Negative,0,0.26135,0.331687,0.194356,0.103582,0.056881,0.03072,0.012845,0.004494,0.00144,0.002644,9.61836,0.8216,0,0.208106,0.297314,0.21307,0.120107,0.077214,0.044898,0.021332,0.013062,0.004354,0.000542,0.760541,0.606914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291,0.202329,0.297783,0.203779,0.136005,0.078258,0.046985,0.020364,0.008524,0.002693,0.002989,4.78509,0.196354,0,0.175837,0.27166,0.230892,0.140008,0.084963,0.05917,0.020982,0.00555,0.007343,0.003594,8.86385,0.582293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negative,0.00033,0.217863,0.332163,0.222119,0.120968,0.059607,0.025237,0.009679,0.005314,0.004341,0.002378,0.325195,0.238399,0,0.208265,0.336836,0.238329,0.112969,0.058746,0.022644,0.010824,0.007102,0.00255,0.001735,0.340695,0.159499,0,0.254809,0.350093,0.212265,0.101081,0.046901,0.021045,0.008316,0.003195,0.00053,0.001762,3.68768,0.531095,0,0.182091,0.331846,0.238436,0.120257,0.065216,0.030701,0.017102,0.009386,0.003777,0.001187,7.15223,0.564061,0,0.176029,0.279228,0.220842,0.152565,0.08457,0.051596,0.018178,0.008174,0.004957,0.003861,3.35903,0.791362,0.000279,0.145525,0.268216,0.232751,0.162099,0.082458,0.05029,0.029305,0.017832,0.007973,0.003273,8.66815,0.443037,0,0.146186,0.281003,0.256599,0.154426,0.08357,0.0418,0.018449,0.011278,0.002662,0.004027,51.5872,0.720423,0,0.141709,0.299349,0.245663,0.145459,0.088437,0.043342,0.017683,0.007157,0.007313,0.003887,37.5667,0.150704
Negative,0,0.336232,0.375677,0.178414,0.068225,0.02569,0.008896,0.003674,0.000841,0.00115,0.0012,0.080386,0.48651,0,0.243535,0.35586,0.219138,0.101646,0.041151,0.019967,0.010121,0.004645,0.003021,0.000915,2.77565,0.374358,0,0.232754,0.330502,0.218734,0.118656,0.053166,0.027797,0.009869,0.002716,0.002497,0.003308,67.0513,0.897228,0,0.242307,0.332828,0.214665,0.116622,0.050231,0.023167,0.012091,0.006557,0.000764,0.000768,49.4899,0.171654,0,0.221642,0.334615,0.229468,0.127918,0.049594,0.020398,0.008354,0.005652,0.000498,0.00186,8.83687,0.391022,0,0.155775,0.301995,0.246211,0.147516,0.074897,0.034682,0.017965,0.011041,0.007526,0.002392,2.56917,0.200274,0.000279,0.166378,0.278311,0.240975,0.151341,0.088966,0.041869,0.018649,0.008168,0.00333,0.001735,79.6216,0.982568,0,0.149548,0.268167,0.229084,0.158565,0.098181,0.049991,0.024639,0.012798,0.005177,0.00385,77.1656,0.658314
Negative,0,0.226983,0.370243,0.228743,0.101436,0.040902,0.015389,0.008857,0.003932,0.001844,0.001671,3.88908,0.335092,0,0.301906,0.366936,0.195755,0.078843,0.035116,0.011218,0.005591,0.000702,0.002632,0.0013,9.07281,0.60552,0,0.135557,0.290838,0.262148,0.1559,0.075071,0.045987,0.022864,0.006356,0.003535,0.001744,21.6437,0.645797,0,0.171976,0.310789,0.257217,0.139874,0.061701,0.035834,0.013724,0.00395,0.002759,0.002176,30.9401,0.30125,0,0.190747,0.321181,0.267373,0.132012,0.048743,0.020085,0.013056,0.002277,0.002322,0.002205,7.02335,0.143513,0,0.214978,0.342292,0.231155,0.1132,0.053757,0.023655,0.011686,0.004395,0.002996,0.001885,37.6176,0.955375,0.000226,0.107172,0.255717,0.25402,0.177615,0.102123,0.052222,0.029673,0.011099,0.006654,0.003479,69.9486,0.09837,0,0.125031,0.262433,0.251058,0.167642,0.10021,0.04702,0.024191,0.014298,0.004881,0.003237,67.9906,0.472365
